fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
24.0,ST,75,85,22,177,69,Rayo Vallecano,SUB,2027.0,Spain,,Right,4,4,1,Medium/Medium,Lean (170-185),,Technical,70.0,76.0,66.0,77.0,28.0,57.0,48,77,72,75,71,78,68,58,58,79,69,71,68,80,72,75,72,66,56,76,42,23,79,76,63,75.0,33,18,13,13,8,13,11,11,,75+2,75+2,75+2,74,77,77,77,74,76+2,76+2,76+2,72+2,68+2,68+2,68+2,72+2,51+2,50+2,50+2,50+2,51+2,47+2,42+2,42+2,42+2,47+2,18+2,Sergio Camello,22.0,10.0,Attack - Centre-Forward,LaLiga
24.0,ST,75,84,22,180,72,Toulouse,ST,2026.0,Netherlands,,Right,4,2,1,Medium/Medium,Normal (170-185),,,73.0,75.0,63.0,69.0,27.0,66.0,49,79,74,72,67,69,58,43,57,72,71,74,53,74,65,75,79,76,70,68,42,21,81,72,69,76.0,20,24,23,11,6,15,10,13,,75+2,75+2,75+2,70,74,74,74,70,72+2,72+2,72+2,70+2,66+2,66+2,66+2,70+2,51+2,49+2,49+2,49+2,51+2,48+2,43+2,43+2,43+2,48+2,17+2,Thijs Dallinga,22.0,7.0,Attack - Centre-Forward,Ligue1
24.0,CB,75,84,23,184,76,Cádiz,SUB,2026.0,Spain,,Right,5,2,1,Low/Medium,Normal (170-185),,Long Ball Pass,68.0,30.0,52.0,54.0,76.0,67.0,28,28,73,76,30,41,27,30,68,73,66,70,37,69,57,32,78,55,72,26,69,75,41,35,35,68.0,77,78,76,7,9,6,14,11,,51+2,51+2,51+2,51,52,52,52,51,54+2,54+2,54+2,54+2,60+2,60+2,60+2,54+2,65+2,71+2,71+2,71+2,65+2,68+2,75+2,75+2,75+2,68+2,17+2,Víctor Chust,23.0,3.0,Defender - Centre-Back,LaLiga
24.0,ST,75,83,21,191,75,Chelsea,SUB,2028.0,Albania,,Right,3,3,1,Medium/Low,Normal (185+),,,74.0,74.0,54.0,75.0,30.0,76.0,40,77,69,65,64,78,53,36,47,76,64,82,64,73,63,80,79,69,82,61,67,20,76,58,74,72.0,23,33,23,9,7,15,8,9,,75+2,75+2,75+2,69,73,73,73,69,69+2,69+2,69+2,68+2,62+2,62+2,62+2,68+2,50+2,50+2,50+2,50+2,50+2,48+2,47+2,47+2,47+2,48+2,16+2,Armando Broja,21.0,30.0,Attack - Centre-Forward,EPL
24.0,CB,75,83,24,191,90,Hellas Verona,CB,2026.0,Sweden,RCB,Right,3,2,1,Low/High,Normal (185+),#Strength,"Bruiser, Aerial",73.0,37.0,49.0,56.0,75.0,78.0,28,30,71,62,33,54,29,25,58,61,67,78,49,73,47,49,85,54,89,39,80,76,39,49,45,58.0,77,76,70,12,5,10,11,13,,54+2,54+2,54+2,52,54,54,54,52,54+2,54+2,54+2,54+2,58+2,58+2,58+2,54+2,63+2,69+2,69+2,69+2,63+2,66+2,75+2,75+2,75+2,66+2,17+2,Isak Hien,24.0,6.0,Defender - Centre-Back,SerieA
24.0,CB,75,83,23,192,73,Mallorca,SUB,2026.0,Spain,,Left,2,2,1,Medium/Medium,Lean (185+),,"Power Header, Block, Intercept",57.0,33.0,54.0,57.0,77.0,70.0,36,32,77,74,36,50,35,29,60,71,61,54,40,73,50,43,78,66,70,22,75,76,31,44,45,62.0,77,78,76,11,13,9,13,8,,52+2,52+2,52+2,51,52,52,52,51,54+2,54+2,54+2,55+2,60+2,60+2,60+2,55+2,67+2,72+2,72+2,72+2,67+2,69+2,75+2,75+2,75+2,69+2,18+2,José Copete,23.0,3.0,Defender - Centre-Back,LaLiga
24.0,"CB, CDM",75,82,24,190,85,Udinese,CB,2027.0,Slovenia,,Right,3,2,1,Medium/Medium,Normal (185+),,"Long Ball Pass, Block, Aerial",65.0,59.0,65.0,61.0,75.0,78.0,50,57,80,75,55,60,47,47,74,65,62,67,53,70,51,71,86,72,84,53,70,72,53,66,53,70.0,76,75,73,13,7,12,10,13,,65+2,65+2,65+2,61,63,63,63,61,64+2,64+2,64+2,64+2,68+2,68+2,68+2,64+2,68+2,73+2,73+2,73+2,68+2,70+2,75+2,75+2,75+2,70+2,17+2,Jaka Bijol,24.0,10.0,Defender - Centre-Back,SerieA
24.0,"RB, LB, CB",75,82,22,185,74,Lille,RCB,2026.0,France,,Right,3,2,1,Medium/High,Normal (185+),,Jockey,76.0,41.0,63.0,70.0,73.0,74.0,66,32,68,72,39,68,52,36,61,73,71,80,69,72,65,62,77,78,73,34,69,74,58,57,48,66.0,74,73,74,7,10,8,13,5,,60+2,60+2,60+2,64,62,62,62,64,63+2,63+2,63+2,67+2,66+2,66+2,66+2,67+2,73+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,73+2,16+2,Bafodé Diakité,22.0,8.0,Defender - Right-Back,Ligue1
24.0,"LWB, LM, LB",75,82,21,189,71,Hellas Verona,LM,2026.0,Scotland,,Left,4,3,1,High/High,Lean (185+),,,82.0,63.0,68.0,71.0,68.0,75.0,75,62,67,72,58,74,66,45,63,71,78,85,71,63,71,66,80,84,72,66,71,67,69,63,37,60.0,62,72,72,15,6,8,10,11,,68+2,68+2,68+2,71,69,69,69,71,69+2,69+2,69+2,72+2,69+2,69+2,69+2,72+2,73+2,69+2,69+2,69+2,73+2,72+2,69+2,69+2,69+2,72+2,16+2,Josh Doig,20.0,10.0,Defender - Left-Back,SerieA
24.0,CB,75,81,23,186,86,TSG Hoffenheim,RCB,2026.0,Turkey,,Right,3,2,2,High/Medium,Stocky (185+),,"Power Header, Slide Tackle, Bruiser",63.0,37.0,59.0,66.0,74.0,80.0,26,35,76,76,28,64,32,31,74,71,52,72,64,66,64,48,81,67,84,30,85,68,30,65,51,67.0,73,77,73,10,13,10,6,5,,55+2,55+2,55+2,55,57,57,57,55,61+2,61+2,61+2,58+2,66+2,66+2,66+2,58+2,65+2,73+2,73+2,73+2,65+2,67+2,75+2,75+2,75+2,67+2,15+2,Ozan Kabak,23.0,10.0,Defender - Centre-Back,Bundesliga
24.0,"CM, CDM, CAM",75,81,23,181,75,Bologna,CAM,2027.0,Scotland,SUB,Right,4,3,1,High/High,Normal (170-185),#Engine,"Long Ball Pass, Relentless, Trivela",75.0,74.0,71.0,75.0,68.0,81.0,58,76,65,76,57,74,69,67,74,75,74,75,79,70,76,77,79,90,76,70,85,72,77,73,80,75.0,66,69,68,6,11,6,14,14,,74+2,74+2,74+2,73,74,74,74,73,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,72+2,74+2,74+2,74+2,72+2,71+2,71+2,71+2,71+2,71+2,17+2,Lewis Ferguson,23.0,9.0,midfield - Central Midfield,SerieA
24.0,"RM, LM",75,81,23,179,73,Toulouse,RM,2026.0,Morocco,SUB,Left,5,4,1,High/Medium,Normal (170-185),,"Technical, Flair, Quick Step, Trivela",85.0,72.0,69.0,75.0,41.0,76.0,66,75,49,73,55,76,70,52,63,73,86,84,85,71,75,74,74,90,72,70,68,20,72,71,65,68.0,53,44,34,10,6,10,5,12,,72+2,72+2,72+2,75,74,74,74,75,74+2,74+2,74+2,74+2,68+2,68+2,68+2,74+2,61+2,58+2,58+2,58+2,61+2,57+2,52+2,52+2,52+2,57+2,15+2,Zakaria Aboukhlal,23.0,7.0,Attack - Right Winger,Ligue1
24.0,"RM, LM",75,81,21,180,73,Eintracht Frankfurt,SUB,2027.0,Germany,,Right,3,3,2,Medium/Medium,Lean (170-185),,Rapid,86.0,63.0,69.0,77.0,51.0,60.0,71,64,48,75,61,80,68,43,58,76,88,84,79,72,76,66,67,72,55,62,54,52,71,71,41,65.0,55,48,44,8,13,13,14,7,,68+2,68+2,68+2,75,73,73,73,75,73+2,73+2,73+2,74+2,69+2,69+2,69+2,74+2,66+2,61+2,61+2,61+2,66+2,63+2,55+2,55+2,55+2,63+2,17+2,Ansgar Knauff,21.0,10.0,Attack - Right Winger,Bundesliga
24.0,"RM, CM, CDM",75,80,24,187,84,FC Augsburg,SUB,2025.0,Germany,,Right,3,3,1,High/High,Normal (185+),,"Long Ball Pass, Slide Tackle",68.0,62.0,75.0,76.0,69.0,74.0,71,59,49,80,43,76,56,53,77,78,66,70,68,77,72,75,68,78,77,66,61,70,73,78,38,74.0,71,73,70,14,10,10,8,7,,69+2,69+2,69+2,73,73,73,73,73,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,74+2,74+2,74+2,74+2,74+2,72+2,70+2,70+2,70+2,72+2,17+2,Arne Maier,24.0,5.5,midfield - Central Midfield,Bundesliga
24.0,RM,75,80,24,181,66,Lille,RM,2026.0,Kosovo,,Left,2,4,1,Medium/Low,Lean (170-185),,"Technical, Flair, Trivela",80.0,67.0,69.0,79.0,25.0,61.0,65,66,36,75,55,79,68,49,64,78,85,75,85,75,80,73,63,69,61,68,48,20,71,72,51,68.0,32,21,18,7,11,6,12,7,,68+2,68+2,68+2,74,74,74,74,74,74+2,74+2,74+2,74+2,67+2,67+2,67+2,74+2,54+2,51+2,51+2,51+2,54+2,49+2,40+2,40+2,40+2,49+2,16+2,Edon Zhegrova,24.0,7.0,Attack - Right Winger,Ligue1
24.0,"LW, RW",75,80,22,182,76,Nottingham Forest,SUB,2026.0,England,,Right,3,4,2,High/Medium,Normal (170-185),,Technical,78.0,67.0,73.0,79.0,48.0,59.0,75,70,53,74,59,80,76,71,69,78,86,71,83,67,78,67,70,65,58,66,51,44,69,72,55,72.0,47,51,45,14,13,11,15,5,,69+2,69+2,69+2,75,73,73,73,75,74+2,74+2,74+2,74+2,70+2,70+2,70+2,74+2,63+2,60+2,60+2,60+2,63+2,60+2,54+2,54+2,54+2,60+2,18+2,Callum Hudson-Odoi,22.0,17.0,Attack - Left Winger,Bundesliga
24.0,"LM, RM, CAM",75,79,24,177,70,AFC Bournemouth,SUB,2027.0,England,,Left,3,3,1,High/Medium,Normal (170-185),,Technical,78.0,72.0,71.0,77.0,59.0,62.0,70,72,50,72,62,79,80,58,67,76,79,77,78,73,79,75,68,80,60,75,41,59,71,72,63,73.0,56,65,55,9,14,6,12,8,,71+2,71+2,71+2,75,74,74,74,75,74+2,74+2,74+2,74+2,72+2,72+2,72+2,74+2,69+2,65+2,65+2,65+2,69+2,67+2,60+2,60+2,60+2,67+2,17+2,Marcus Tavernier,24.0,15.0,midfield - Left Midfield,EPL
24.0,CB,75,79,25,195,85,FC Köln,LCB,2026.0,Germany,,Left,2,2,1,Medium/Medium,Normal (185+),"#Aerial threat, #Strength","Power Header, Block, Intercept, Bruiser, Aerial",49.0,28.0,43.0,48.0,77.0,80.0,33,21,75,55,36,47,31,30,48,52,33,62,34,69,33,44,68,55,90,23,89,78,23,35,38,64.0,79,76,69,9,13,7,8,7,,46+2,46+2,46+2,42,43,43,43,42,43+2,43+2,43+2,45+2,50+2,50+2,50+2,45+2,60+2,66+2,66+2,66+2,60+2,63+2,75+2,75+2,75+2,63+2,16+2,Julian Chabot,25.0,3.5,Defender - Centre-Back,Bundesliga
24.0,CB,75,79,26,192,86,Stade de Reims,RCB,2027.0,Côte d'Ivoire,,Right,3,2,1,Medium/Medium,Stocky (185+),#Strength,"Power Header, Jockey, Block, Bruiser",64.0,47.0,50.0,59.0,74.0,82.0,36,51,78,61,22,58,20,25,58,61,54,73,51,72,40,61,84,68,88,33,84,73,55,51,34,69.0,73,76,69,9,7,12,9,14,,61+2,61+2,61+2,56,58,58,58,56,57+2,57+2,57+2,57+2,60+2,60+2,60+2,57+2,64+2,69+2,69+2,69+2,64+2,67+2,75+2,75+2,75+2,67+2,17+2,Emmanuel Agbadou,25.0,6.0,Defender - Centre-Back,Ligue1
24.0,"RM, ST, LM",75,78,25,171,76,Leeds United,SUB,2026.0,Wales,LM,Right,4,3,1,High/High,Lean (170-185),#Speedster,"Rapid, Quick Step",93.0,69.0,66.0,74.0,46.0,63.0,71,70,50,68,58,72,73,54,58,74,94,93,83,76,82,73,68,73,52,65,79,42,74,63,64,58.0,52,45,34,7,6,11,15,9,,71+2,71+2,71+2,74,73,73,73,74,72+2,72+2,72+2,74+2,66+2,66+2,66+2,74+2,63+2,59+2,59+2,59+2,63+2,60+2,54+2,54+2,54+2,60+2,17+2,Daniel James,25.0,13.0,Attack - Right Winger,EPL
24.0,"LW, LM, RW",75,78,25,176,72,Antwerp,SUB,2024.0,Nigeria,,Right,3,4,1,Medium/Medium,Normal (170-185),"#Speedster, #Acrobat","Finesse Shot, Technical, Flair, Trickster, Quick Step, Acrobatic",90.0,70.0,66.0,80.0,44.0,65.0,67,69,44,67,59,83,67,64,60,73,94,86,90,70,94,73,70,74,64,72,54,33,70,69,62,64.0,40,55,41,14,7,6,7,11,,70+2,70+2,70+2,75,74,74,74,75,73+2,73+2,73+2,74+2,67+2,67+2,67+2,74+2,61+2,57+2,57+2,57+2,61+2,59+2,52+2,52+2,52+2,59+2,16+2,Chidera Ejuke,25.0,7.5,Attack - Left Winger,Bundesliga
24.0,CM,75,78,25,175,71,Sassuolo,LCM,2026.0,Brazil,,Right,4,3,1,Medium/Medium,Normal (170-185),,Long Ball Pass,73.0,60.0,76.0,79.0,57.0,63.0,69,56,50,80,59,79,65,60,82,81,78,68,82,74,73,64,65,78,55,61,66,52,73,77,61,72.0,63,57,60,8,12,7,11,7,,67+2,67+2,67+2,74,73,73,73,74,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,69+2,69+2,69+2,69+2,69+2,66+2,61+2,61+2,61+2,66+2,16+2,Matheus Henrique,25.0,8.5,midfield - Central Midfield,SerieA
24.0,CB,75,77,27,193,84,Borussia Mönchengladbach,SUB,2026.0,Germany,,Right,3,2,1,Medium/Medium,Lean (185+),,"Long Ball Pass, Anticipate",62.0,41.0,57.0,51.0,78.0,73.0,43,39,78,65,35,43,39,26,68,57,54,68,53,74,52,58,73,63,79,35,70,75,32,59,38,68.0,73,83,80,10,13,13,15,14,,54+2,54+2,54+2,51,52,52,52,51,54+2,54+2,54+2,54+2,60+2,60+2,60+2,54+2,66+2,71+2,71+2,71+2,66+2,69+2,75+2,75+2,75+2,69+2,20+2,Marvin Friedrich,27.0,5.0,Defender - Centre-Back,Bundesliga
24.0,ST,75,77,26,192,88,Crystal Palace,SUB,2026.0,France,,Right,4,3,1,Medium/Medium,Normal (185+),,Flair,69.0,73.0,57.0,72.0,34.0,78.0,41,76,78,70,74,75,53,39,45,75,61,76,61,74,48,77,86,66,85,62,74,22,76,63,72,71.0,35,31,22,8,8,7,13,11,,75+2,75+2,75+2,69,73,73,73,69,70+2,70+2,70+2,67+2,63+2,63+2,63+2,67+2,50+2,52+2,52+2,52+2,50+2,48+2,51+2,51+2,51+2,48+2,17+2,Jean-Philippe Mateta,25.0,9.0,Attack - Centre-Forward,EPL
24.0,"CM, LW",75,77,25,175,64,Nice,SUB,2024.0,France,,Right,3,4,2,Medium/Medium,Lean (170-185),,"Technical, Trivela",80.0,72.0,72.0,80.0,69.0,66.0,64,70,60,76,61,80,79,69,70,80,79,80,88,74,80,75,73,70,62,76,69,69,72,75,65,74.0,69,72,66,11,13,15,14,15,,73+2,73+2,73+2,76,76,76,76,76,76+1,76+1,76+1,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,71+2,69+2,69+2,69+2,71+2,20+2,Alexis Claude-Maurice,24.0,5.0,midfield - Attacking Midfield,Ligue1
24.0,"CDM, CM",75,76,28,187,78,Lille,SUB,2026.0,Algeria,,Left,2,4,2,Medium/Medium,Lean (185+),,"Power Shot, Dead Ball, Incisive Pass, Long Ball Pass, Technical, Flair, Trivela",48.0,72.0,74.0,79.0,69.0,73.0,65,65,57,77,68,80,70,71,74,81,52,45,72,75,69,83,68,66,76,78,75,71,65,79,83,77.0,70,72,64,9,10,16,9,15,,70+2,70+2,70+2,71,72,72,72,71,74+2,74+2,74+2,71+2,75+1,75+1,75+1,71+2,69+2,74+2,74+2,74+2,69+2,67+2,70+2,70+2,70+2,67+2,18+2,Nabil Bentaleb,28.0,7.0,midfield - Central Midfield,Ligue1
24.0,"CF, ST, CAM",75,76,27,186,80,Nordsjælland,ST,2026.0,Denmark,SUB,Left,4,3,1,Medium/Medium,Normal (185+),,,64.0,79.0,66.0,74.0,38.0,72.0,63,80,68,69,74,75,78,55,56,76,67,61,68,77,71,79,75,76,74,77,61,29,78,73,82,72.0,35,38,30,12,13,10,14,7,,75+1,75+1,75+1,73,75,75,75,73,73+2,73+2,73+2,72+2,68+2,68+2,68+2,72+2,56+2,55+2,55+2,55+2,56+2,53+2,50+2,50+2,50+2,53+2,19+2,Marcus Ingvartsen,27.0,4.5,Attack - Centre-Forward,Bundesliga
24.0,"LM, LW, CF",75,76,26,174,68,Nice,LW,2027.0,Côte d'Ivoire,,Right,3,4,1,Medium/Medium,Normal (170-185),,"Finesse Shot, Rapid",84.0,70.0,71.0,81.0,37.0,63.0,72,66,59,73,60,84,78,64,69,79,90,79,88,64,82,80,77,66,63,75,56,41,68,66,55,74.0,24,42,34,15,8,9,14,16,,71+2,71+2,71+2,75,74,74,74,75,74+2,74+2,74+2,74+2,69+2,69+2,69+2,74+2,59+2,56+2,56+2,56+2,59+2,56+2,49+2,49+2,49+2,56+2,19+2,Jérémie Boga,26.0,15.0,Attack - Left Winger,SerieA
24.0,"RM, RWB",75,76,26,172,66,Eintracht Frankfurt,RM,2026.0,Portugal,,Right,4,4,1,Medium/Medium,Lean (170-185),,Flair,80.0,60.0,69.0,77.0,67.0,67.0,77,54,42,71,49,76,62,41,65,76,89,73,85,73,86,71,66,77,60,62,74,71,73,69,61,76.0,69,70,68,9,5,13,9,10,,66+2,66+2,66+2,73,71,71,71,73,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,73+2,71+2,71+2,71+2,73+2,72+2,67+2,67+2,67+2,72+2,16+2,Aurélio Buta,26.0,6.0,Defender - Right-Back,Bundesliga
24.0,"CF, LW, RW",75,76,27,185,76,Torino,SUB,2025.0,Serbia,,Right,4,3,1,High/Low,Normal (185+),,Rapid,88.0,74.0,69.0,74.0,30.0,61.0,66,75,49,70,74,77,68,54,66,72,89,88,76,74,66,77,72,64,65,75,43,22,71,75,57,68.0,31,30,23,7,9,14,13,6,,72+2,72+2,72+2,75,75,75,75,75,74+2,74+2,74+2,74+2,67+2,67+2,67+2,74+2,55+2,51+2,51+2,51+2,55+2,51+2,43+2,43+2,43+2,51+2,16+2,Nemanja Radonjić,27.0,4.0,Attack - Left Winger,SerieA
24.0,"CAM, ST",75,76,27,179,73,SC Freiburg,SUB,2026.0,Ghana,,Right,3,5,1,Medium/Medium,Normal (170-185),#Acrobat,"Rapid, Flair, Trickster, Acrobatic",80.0,72.0,66.0,81.0,24.0,61.0,58,77,59,72,69,82,60,60,60,78,88,74,90,74,86,71,74,78,58,67,44,24,74,71,52,65.0,24,15,17,5,8,5,10,11,,73+2,73+2,73+2,76,76,76,76,76,75+1,75+1,75+1,74+2,67+2,67+2,67+2,74+2,53+2,49+2,49+2,49+2,53+2,49+2,40+2,40+2,40+2,49+2,16+2,Daniel-Kofi Kyereh,27.0,8.0,midfield - Attacking Midfield,Bundesliga
24.0,"ST, CAM",75,76,26,179,86,VfB Stuttgart,SUB,2024.0,Germany,,Right,5,3,1,Medium/Low,Stocky (170-185),,Finesse Shot,67.0,79.0,70.0,74.0,32.0,72.0,67,80,66,72,79,73,74,66,62,77,66,67,68,74,70,79,74,66,74,76,72,18,80,77,74,79.0,25,37,29,9,12,9,11,13,,75+1,75+1,75+1,74,75,75,75,74,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,54+2,53+2,53+2,53+2,54+2,51+2,48+2,48+2,48+2,51+2,18+2,Deniz Undav,26.0,6.0,Attack - Centre-Forward,EPL
24.0,"CM, CAM, CDM",75,75,32,186,72,Racing Santander,SUB,2024.0,France,,Right,4,3,2,Medium/Medium,Normal (170-185),,"Power Shot, Flair",36.0,73.0,79.0,74.0,62.0,68.0,77,67,68,80,71,75,79,80,79,77,34,37,64,69,71,82,63,66,71,78,63,62,70,79,73,74.0,62,63,51,14,11,10,11,6,,69+2,69+2,69+2,69,70,70,70,69,72+2,72+2,72+2,70+2,75,75,75,70+2,65+2,69+2,69+2,69+2,65+2,62+2,64+2,64+2,64+2,62+2,17+2,Clément Grenier,32.0,0.9,midfield - Central Midfield,LaLiga
24.0,"RB, RM",75,75,32,173,67,Milan,SUB,2025.0,Italy,,Right,4,3,3,High/Medium,Unique,,,73.0,76.0,78.0,78.0,74.0,56.0,75,71,68,80,84,75,71,71,76,81,76,71,86,75,82,82,67,63,48,81,66,76,69,80,73,79.0,75,74,69,9,8,10,11,10,,73+2,73+2,73+2,76-1,76-1,76-1,76-1,76-1,77-2,77-2,77-2,75,77-2,77-2,77-2,75,74+1,74+1,74+1,74+1,74+1,73+2,71+3,71+3,71+3,73+2,17+3,Alessandro Florenzi,32.0,2.5,Defender - Right-Back,SerieA
24.0,"CM, CDM, CAM",75,75,29,175,74,VfL Bochum 1848,LDM,2024.0,Austria,,Left,3,3,2,High/High,Normal (170-185),,"Dead Ball, Pinged Pass, Long Ball Pass, Slide Tackle, Press Proven, Relentless",58.0,66.0,78.0,74.0,60.0,63.0,74,64,45,79,62,71,70,72,77,76,62,55,78,78,78,70,59,75,63,70,50,67,69,82,50,72.0,62,62,53,15,12,13,10,12,,66+2,66+2,66+2,72,71,71,71,72,74+1,74+1,74+1,72+2,75,75,75,72+2,68+2,70+2,70+2,70+2,68+2,66+2,61+2,61+2,61+2,66+2,20+2,Kevin Stöger,29.0,2.5,midfield - Attacking Midfield,Bundesliga
24.0,ST,75,75,30,195,89,VfL Bochum 1848,ST,2026.0,Germany,,Left,2,2,1,Medium/Medium,Normal (185+),"#Aerial threat, #Strength","Power Header, Bruiser, Aerial",52.0,74.0,55.0,65.0,38.0,83.0,35,76,84,69,68,65,48,39,44,73,41,61,46,75,36,83,84,63,93,64,81,30,80,66,62,75.0,26,40,33,14,10,15,11,15,,75,75,75,64,71,71,71,64,67+2,67+2,67+2,63+2,63+2,63+2,63+2,63+2,49+2,54+2,54+2,54+2,49+2,49+2,55+2,55+2,55+2,49+2,20+2,Philipp Hofmann,30.0,2.5,Attack - Centre-Forward,Bundesliga
24.0,GK,75,75,33,198,89,Aston Villa,SUB,2024.0,Sweden,GK,Right,2,1,1,Medium/Medium,Normal (185+),,,,,,,,,20,11,16,32,16,11,18,16,50,18,31,40,32,68,33,59,65,37,75,14,27,20,13,59,26,45.0,22,12,16,75,74,78,75,75,35.0,29+2,29+2,29+2,26,28,28,28,26,30+2,30+2,30+2,29+2,34+2,34+2,34+2,29+2,27+2,32+2,32+2,32+2,27+2,26+2,29+2,29+2,29+2,26+2,74+1,Robin Olsen,33.0,2.0,Goalkeeper,EPL
24.0,CB,75,75,30,196,88,Montpellier,RCB,2025.0,France,,Right,3,2,2,Low/High,Normal (185+),#Aerial threat,"Power Header, Long Ball Pass, Aerial",61.0,50.0,62.0,56.0,74.0,78.0,51,54,82,72,28,54,38,36,71,67,60,62,36,64,33,64,88,60,85,32,81,70,52,63,55,67.0,72,76,70,8,14,12,11,8,,62+2,62+2,62+2,58,60,60,60,58,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,65+2,71+2,71+2,71+2,65+2,67+2,75,75,75,67+2,16+2,Christopher Jullien,30.0,3.5,Defender - Centre-Back,Ligue1
24.0,"RB, RM, LB",75,75,31,170,65,Osasuna,RB,2025.0,Spain,,Right,3,4,1,High/Low,Stocky (170-),,Block,72.0,69.0,70.0,73.0,72.0,65.0,77,69,73,75,66,72,59,56,66,74,71,73,74,77,77,74,77,69,63,66,63,71,73,65,64,69.0,72,73,74,7,11,10,16,10,,72+2,72+2,72+2,73,72,72,72,73,72+2,72+2,72+2,72+2,71+2,71+2,71+2,72+2,73+2,71+2,71+2,71+2,73+2,73+2,71+2,71+2,71+2,73+2,18+2,Rubén Peña,31.0,2.5,Defender - Right-Back,LaLiga
24.0,"CM, CDM",75,75,29,186,79,FC Union Berlin,RES,2027.0,Germany,,Right,3,3,2,Medium/Medium,Lean (185+),,,63.0,67.0,72.0,75.0,63.0,71.0,59,63,54,79,64,76,69,55,75,78,62,63,68,77,59,77,64,78,67,67,73,73,69,76,61,71.0,61,64,58,14,16,10,15,13,,69+2,69+2,69+2,71,72,72,72,71,74+1,74+1,74+1,72+2,75,75,75,72+2,69+2,72+2,72+2,72+2,69+2,67+2,66+2,66+2,66+2,67+2,21+2,Janik Haberer,29.0,7.0,midfield - Central Midfield,Bundesliga
24.0,"CM, CDM",75,75,28,188,88,Aston Villa,SUB,2025.0,Belgium,,Right,4,2,2,Medium/High,Normal (185+),,Block,61.0,69.0,75.0,70.0,76.0,80.0,73,62,77,78,68,71,71,68,77,76,52,69,54,72,54,83,82,74,85,73,74,76,75,71,55,77.0,74,78,75,14,8,14,14,6,,72+2,72+2,72+2,70,72,72,72,70,72+2,72+2,72+2,71+2,75,75,75,71+2,74+1,76-1,76-1,76-1,74+1,74+1,77-2,77-2,77-2,74+1,17+2,Leander Dendoncker,28.0,17.0,midfield - Defensive Midfield,EPL
24.0,"ST, LW",75,75,28,189,88,Nottingham Forest,RES,2024.0,Belgium,,Right,4,4,2,High/Medium,Lean (185+),,"Technical, Flair",75.0,74.0,67.0,74.0,27.0,72.0,69,74,74,73,70,75,54,51,59,76,67,82,70,76,64,80,81,63,77,70,69,28,76,69,65,77.0,16,24,18,15,13,16,11,15,,75,75,75,74,75,75,75,74,73+2,73+2,73+2,72+2,66+2,66+2,66+2,72+2,53+2,51+2,51+2,51+2,53+2,50+2,46+2,46+2,46+2,50+2,21+2,Divock Origi,28.0,8.0,Attack - Centre-Forward,SerieA
24.0,ST,75,75,30,185,78,Eintracht Frankfurt,SUB,2025.0,Argentina,,Right,3,3,2,High/Medium,Normal (185+),,Power Header,66.0,76.0,58.0,72.0,29.0,74.0,48,80,82,69,76,72,49,44,47,72,66,66,68,74,72,78,86,68,77,66,71,22,77,65,75,76.0,22,27,20,8,15,7,15,15,,75,75,75,69,73,73,73,69,70+2,70+2,70+2,68+2,63+2,63+2,63+2,68+2,49+2,49+2,49+2,49+2,49+2,47+2,47+2,47+2,47+2,47+2,20+2,Lucas Alario,30.0,4.0,Attack - Centre-Forward,Bundesliga
24.0,"CM, CDM",75,75,32,180,82,Cádiz,LCM,2025.0,Spain,,Right,4,3,2,Low/High,Normal (170-185),,"Dead Ball, Long Ball Pass",51.0,73.0,76.0,71.0,74.0,81.0,77,68,73,74,67,70,79,81,79,75,52,51,54,77,71,81,77,81,80,81,82,75,62,74,66,76.0,74,76,69,10,14,9,12,13,,70+2,70+2,70+2,69,70,70,70,69,71+2,71+2,71+2,70+2,75,75,75,70+2,73+2,76-1,76-1,76-1,73+2,72+2,75,75,75,72+2,19+2,Rubén Alcaraz,32.0,2.0,midfield - Central Midfield,LaLiga
