fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
23.0,CF,78,78,28,176,72,Monza,LS,2023.0,Italy,,Right,4,3,2,High/Low,Normal (170-185),#Acrobat,"Finesse Shot, Flair, Outside Foot Shot, Technical Dribbler (AI)",85.0,73.0,76.0,83.0,33.0,55.0,74,74,50,78,66,83,78,75,73,81,89,81,91,75,89,75,48,73,54,73,39,35,74,77,61,71.0,33,28,29,9,8,14,6,11,,73+2,73+2,73+2,79-1,78,78,78,79-1,79-1,79-1,79-1,78,72+2,72+2,72+2,78,60+2,56+2,56+2,56+2,60+2,56+2,44+2,44+2,44+2,56+2,16+2,Gianluca Caprari,27.0,1.3,Left Winger,Serie A
23.0,CAM,78,78,29,175,60,Nottingham Forest,CAM,2023.0,England,,Right,3,4,2,High/Medium,Lean (170-185),,"Long Shot Taker (AI), Technical Dribbler (AI)",75.0,77.0,73.0,79.0,57.0,65.0,70,76,63,77,76,80,79,64,62,78,77,74,78,78,84,78,65,74,58,79,72,51,82,78,70,77.0,63,57,49,14,10,8,13,9,,76+2,76+2,76+2,77,78,78,78,77,78,78,78,76+2,73+2,73+2,73+2,76+2,67+2,66+2,66+2,66+2,67+2,65+2,61+2,61+2,61+2,65+2,19+2,Jesse Lingard,28.0,1.7,Attacking Midfield,Premier League
23.0,"CB, RB, RWB",78,78,30,184,75,Brighton & Hove Albion,RCB,2023.0,Netherlands,,Right,4,2,2,Medium/Medium,Normal (170-185),,Team Player,64.0,49.0,67.0,70.0,79.0,76.0,72,50,74,74,38,67,51,34,73,72,63,64,66,79,66,60,78,75,73,41,82,79,55,55,42,79.0,80,81,78,7,10,6,9,11,,63+2,63+2,63+2,65,63,63,63,65,64+2,64+2,64+2,67+2,69+2,69+2,69+2,67+2,75+2,76+2,76+2,76+2,75+2,75+2,78,78,78,75+2,17+2,Joël Veltman,28.0,1.0,Centre-Back,Premier League
23.0,"RM, ST, LM",78,78,29,180,70,Austin,SUB,2024.0,Argentina,,Left,5,4,1,High/Low,Lean (170-185),,Speed Dribbler (AI),83.0,73.0,74.0,78.0,46.0,60.0,78,74,65,74,71,80,78,78,69,79,82,84,79,73,66,71,57,68,58,76,54,33,78,73,60,77.0,51,41,55,16,6,10,8,16,,74+2,74+2,74+2,78,77,77,77,78,76+2,76+2,76+2,77+1,71+2,71+2,71+2,77+1,64+2,59+2,59+2,59+2,64+2,62+2,54+2,54+2,54+2,62+2,18+2,Emiliano Rigoni,27.0,0.5,Right Winger,Laliga
23.0,"LM, LW",78,78,29,185,74,Olympique Lyonnais,LW,2024.0,Cameroon,,Right,4,3,2,High/Low,Lean (185+),,Speed Dribbler (AI),83.0,78.0,72.0,76.0,25.0,68.0,73,79,74,74,75,77,75,63,64,76,81,85,76,79,68,81,71,75,73,73,48,21,81,74,74,78.0,23,14,18,10,12,12,8,14,,78,78,78,77,78,78,78,77,76+2,76+2,76+2,77+1,68+2,68+2,68+2,77+1,55+2,50+2,50+2,50+2,55+2,51+2,43+2,43+2,43+2,51+2,19+2,Karl Toko Ekambi,27.0,11.5,Left Winger,Laliga
23.0,CB,77,86,22,190,88,VfL Wolfsburg,RCB,2025.0,France,,Right,2,2,2,Medium/High,Normal (185+),,,87.0,33.0,55.0,67.0,78.0,77.0,35,29,74,72,28,66,37,26,66,68,85,89,64,78,55,46,80,67,82,27,74,80,32,50,38,80.0,79,78,75,14,7,12,12,11,,56+2,56+2,56+2,58,58,58,58,58,60+2,60+2,60+2,61+2,63+2,63+2,63+2,61+2,71+2,73+2,73+2,73+2,71+2,73+2,77+2,77+2,77+2,73+2,18+2,Maxence Lacroix,20.0,5.0,Centre-Back,1 Bundesliga
23.0,"CB, LB",77,85,24,183,79,Everton,RES,2025.0,England,,Right,3,2,2,Medium/High,Normal (170-185),,Dives Into Tackles (AI),82.0,44.0,61.0,65.0,76.0,80.0,56,35,73,71,40,62,39,33,65,68,72,90,65,74,66,53,80,74,83,55,81,74,46,56,44,68.0,75,78,78,7,6,12,14,11,,59+2,59+2,59+2,62,61,61,61,62,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,72+2,73+2,73+2,73+2,72+2,74+2,77+2,77+2,77+2,74+2,17+2,Ben Godfrey,22.0,27.5,Centre-Back,Premier League
23.0,"RB, RM, LB",77,85,21,175,62,Milan,SUB,2023.0,United States,SUB,Right,4,4,1,High/Low,Normal (170-185),,"Injury Prone, Flair",86.0,59.0,74.0,81.0,69.0,66.0,74,58,59,82,44,83,72,43,69,77,89,83,88,75,80,65,55,79,59,62,68,68,75,72,39,74.0,68,72,74,11,10,10,15,15,,70+2,70+2,70+2,77,75,75,75,77,76+2,76+2,76+2,77+2,75+2,75+2,75+2,77+2,76+2,73+2,73+2,73+2,76+2,75+2,69+2,69+2,69+2,75+2,19+2,Sergiño Dest,19.0,21.0,Right-Back,Laliga
23.0,GK,77,84,22,196,74,Leeds United,GK,2026.0,France,,Left,3,1,1,Medium/Medium,Lean (185+),,"Long Passer (AI), GK Long Throw, Comes For Crosses, Saves with Feet",,,,,,,18,11,15,50,9,20,12,10,50,35,37,40,42,73,25,55,42,40,53,17,27,19,8,61,11,69.0,22,17,19,79,76,73,72,81,38.0,30+2,30+2,30+2,32,34,34,34,32,38+2,38+2,38+2,35+2,41+2,41+2,41+2,35+2,32+2,37+2,37+2,37+2,32+2,30+2,29+2,29+2,29+2,30+2,76+2,Illan Meslier,20.0,6.5,Goalkeeper,Ligue 1
23.0,CB,77,82,24,190,86,Monaco,RCB,2025.0,France,,Right,2,2,2,Medium/Medium,Normal (185+),#Strength,,50.0,28.0,51.0,55.0,77.0,82.0,25,20,77,66,36,54,34,27,64,62,46,54,31,75,34,54,72,66,92,17,78,77,23,51,36,71.0,78,78,75,12,8,11,8,6,,49+2,49+2,49+2,46,49,49,49,46,51+2,51+2,51+2,51+2,59+2,59+2,59+2,51+2,64+2,72+2,72+2,72+2,64+2,66+2,77+2,77+2,77+2,66+2,16+2,Axel Disasi,22.0,13.0,Centre-Back,Ligue 1
23.0,"LM, ST",77,81,24,182,71,Montpellier,LM,2024.0,England,,Right,3,3,1,Medium/Medium,Normal (170-185),,"Flair, Speed Dribbler (AI), Outside Foot Shot",88.0,76.0,69.0,77.0,28.0,68.0,71,77,70,72,69,79,62,56,67,76,88,88,74,72,71,80,73,72,74,75,48,24,75,69,59,72.0,30,18,20,6,10,6,8,16,,76+2,76+2,76+2,76,76,76,76,76,75+2,75+2,75+2,76+2,67+2,67+2,67+2,76+2,55+2,51+2,51+2,51+2,55+2,52+2,44+2,44+2,44+2,52+2,17+2,Stephy Mavididi,22.0,6.3,Centre-Forward,Ligue 1
23.0,"LM, RM",77,81,24,174,71,Atalanta,SUB,2026.0,England,,Right,4,4,1,Medium/Medium,Lean (170-185),#Acrobat,"Flair, Technical Dribbler (AI)",85.0,73.0,68.0,82.0,29.0,60.0,73,74,48,72,60,83,69,51,53,80,87,83,90,69,85,77,64,69,55,70,62,32,75,72,62,76.0,27,23,24,12,12,9,15,6,,72+2,72+2,72+2,77,76,76,76,77,75+2,75+2,75+2,76+2,67+2,67+2,67+2,76+2,57+2,51+2,51+2,51+2,57+2,52+2,43+2,43+2,43+2,52+2,17+2,Ademola Lookman,22.0,2.0,Left Winger,1 Bundesliga
23.0,"CB, LB",77,80,27,186,84,Sevilla,LCB,2025.0,Netherlands,,Left,2,2,1,Low/High,Normal (185+),,Dives Into Tackles (AI),64.0,39.0,60.0,63.0,76.0,75.0,40,33,78,75,35,57,35,35,68,69,58,69,64,76,61,60,77,64,78,31,83,75,41,59,41,71.0,74,77,80,9,9,14,14,9,,57+2,57+2,57+2,56,58,58,58,56,60+2,60+2,60+2,59+2,65+2,65+2,65+2,59+2,68+2,73+2,73+2,73+2,68+2,70+2,77+2,77+2,77+2,70+2,18+2,Karim Rekik,25.0,2.0,Centre-Back,Laliga
23.0,CB,77,80,26,192,90,Crystal Palace,RCB,2026.0,Denmark,SUB,Right,3,2,2,Medium/Medium,Normal (185+),#Strength,Long Passer (AI),52.0,50.0,68.0,64.0,77.0,80.0,47,40,76,79,43,63,64,50,85,70,53,52,48,77,52,73,74,69,86,53,80,77,42,63,44,75.0,78,78,76,13,7,9,15,14,,61+2,61+2,61+2,59,61,61,61,59,63+2,63+2,63+2,62+2,70+2,70+2,70+2,62+2,69+2,77+2,77+2,77+2,69+2,70+2,77+2,77+2,77+2,70+2,19+2,Joachim Andersen,24.0,1.0,Centre-Back,Ligue 1
23.0,"LB, LWB",77,80,26,179,68,Liverpool,SUB,2025.0,Greece,,Left,3,3,1,High/High,Normal (170-185),,"Early Crosser, Speed Dribbler (AI)",80.0,57.0,72.0,75.0,72.0,75.0,80,49,55,72,39,75,75,68,68,75,83,78,78,74,73,69,77,77,71,64,80,73,72,69,54,70.0,72,75,74,8,12,8,13,10,,66+2,66+2,66+2,72,70,70,70,72,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,75+2,73+2,73+2,73+2,75+2,75+2,72+2,72+2,72+2,75+2,18+2,Konstantinos Tsimikas,24.0,13.0,Left-Back,Premier League
23.0,GK,77,79,28,196,80,Rennes,SUB,2025.0,Senegal,,Right,3,1,1,Medium/Medium,Normal (185+),,,,,,,,,15,16,11,34,11,15,12,12,41,24,43,41,60,73,54,53,78,33,65,15,16,21,16,61,23,57.0,18,14,10,77,76,71,76,76,42.0,30+2,30+2,30+2,30,32,32,32,30,34+2,34+2,34+2,31+2,35+2,35+2,35+2,31+2,27+2,31+2,31+2,31+2,27+2,26+2,27+2,27+2,27+2,26+2,76+2,Alfred Gomis,27.0,10.0,Goalkeeper,Ligue 1
23.0,"LM, LW, CAM",77,78,26,183,75,Everton,LM,2024.0,England,,Right,4,4,2,High/Medium,Lean (170-185),,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",86.0,76.0,69.0,81.0,37.0,58.0,73,77,31,70,54,84,72,60,60,82,87,86,81,68,78,82,51,70,59,75,41,25,74,72,61,73.0,42,45,31,6,11,11,13,10,,72+2,72+2,72+2,78,77,77,77,78,76+2,76+2,76+2,76+2,69+2,69+2,69+2,76+2,60+2,54+2,54+2,54+2,60+2,56+2,45+2,45+2,45+2,56+2,16+2,Demarai Gray,24.0,2.0,Left Winger,1 Bundesliga
23.0,"LM, RM, ST",77,78,25,180,70,Brest,LM,2025.0,France,,Right,3,4,2,High/Medium,Lean (170-185),,"Outside Foot Shot, Technical Dribbler (AI)",81.0,75.0,71.0,77.0,47.0,61.0,77,74,59,72,74,78,69,60,65,77,82,81,79,72,67,77,80,80,55,78,48,43,74,72,68,75.0,51,45,39,10,15,7,14,15,,73+2,73+2,73+2,76,75,75,75,76,75+2,75+2,75+2,76+2,70+2,70+2,70+2,76+2,64+2,60+2,60+2,60+2,64+2,61+2,53+2,53+2,53+2,61+2,20+2,Franck Honorat,23.0,5.0,Right Winger,Ligue 1
23.0,ST,77,77,29,181,75,Galatasaray,ST,2023.0,Argentina,,Right,4,3,3,Medium/Medium,Unique,,"Power Header, Outside Foot Shot",62.0,77.0,64.0,72.0,35.0,68.0,47,78,79,75,77,71,70,52,54,75,62,62,61,76,71,80,88,62,72,70,58,24,84,72,79,78.0,40,27,20,13,9,5,7,9,,76+1,76+1,76+1,71,75,75,75,71,73+3,73+3,73+3,69+3,66+3,66+3,66+3,69+3,51+3,52+3,52+3,52+3,51+3,48+3,49+3,49+3,49+3,48+3,17+3,Mauro Icardi,27.0,50.0,Centre-Forward,Ligue 1
23.0,CB,77,77,32,191,85,Real Valladolid,SUB,2023.0,Morocco,,Left,2,2,1,Medium/Medium,Normal (185+),,"Dives Into Tackles (AI), Long Passer (AI)",60.0,50.0,61.0,60.0,78.0,77.0,57,40,79,73,49,58,36,38,71,68,51,68,47,71,34,67,74,65,80,56,84,76,52,47,48,68.0,77,79,78,13,14,12,10,8,,61+2,61+2,61+2,58,59,59,59,58,60+2,60+2,60+2,61+2,65+2,65+2,65+2,61+2,70+2,73+2,73+2,73+2,70+2,71+2,77,77,77,71+2,18+2,Zouhair Feddal,30.0,2.15,Centre-Back,Laliga
23.0,LB,77,77,28,177,77,PSV,LB,2024.0,Germany,,Left,3,3,2,High/Medium,Normal (170-185),,Early Crosser,78.0,65.0,77.0,75.0,70.0,74.0,84,63,60,76,45,73,78,75,74,76,79,78,76,77,74,79,72,82,70,63,73,73,69,73,60,74.0,69,72,71,15,12,11,8,11,,70+2,70+2,70+2,74,73,73,73,74,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,76+1,74+2,74+2,74+2,76+1,75+2,71+2,71+2,71+2,75+2,19+2,Philipp Max,26.0,8.0,Left-Back,1 Bundesliga
23.0,"LB, LWB, LM",77,77,29,185,73,Villarreal,SUB,2026.0,Colombia,,Left,2,3,1,High/Low,Lean (185+),,Speed Dribbler (AI),88.0,65.0,73.0,72.0,72.0,70.0,77,62,56,77,43,72,74,64,70,75,86,90,71,69,58,80,75,66,70,61,73,74,69,65,60,70.0,70,77,75,13,8,14,9,15,,70+2,70+2,70+2,73,72,72,72,73,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,75+2,73+2,73+2,73+2,75+2,75+2,72+2,72+2,72+2,75+2,18+2,Johan Mojica,28.0,0.5,Left-Back,Serie A
23.0,"LM, ST, LW",77,77,26,168,69,Nantes,LW,2024.0,Nigeria,,Right,4,4,2,High/Medium,Normal (170-),#Acrobat,"Flair, Speed Dribbler (AI)",90.0,70.0,69.0,81.0,33.0,65.0,75,68,46,70,73,83,69,59,63,77,89,90,90,72,92,74,88,74,68,72,38,34,72,69,60,75.0,30,31,33,7,13,12,13,9,,71+2,71+2,71+2,77,75,75,75,77,75+2,75+2,75+2,76+1,68+2,68+2,68+2,76+1,60+2,53+2,53+2,53+2,60+2,56+2,46+2,46+2,46+2,56+2,17+2,Moses Simon,24.0,5.0,Left Winger,Laliga
23.0,"LM, LW",76,85,21,180,71,Brentford,SUB,2027.0,Denmark,SUB,Right,3,4,2,High/Low,Lean (170-185),#Acrobat,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",84.0,68.0,71.0,81.0,48.0,62.0,63,70,51,73,48,82,66,82,70,80,90,79,91,68,87,71,72,71,56,72,64,45,72,76,47,74.0,52,46,40,6,10,14,11,7,,70+2,70+2,70+2,76,75,75,75,76,76+2,76+2,76+2,75+2,71+2,71+2,71+2,75+2,63+2,61+2,61+2,61+2,63+2,60+2,54+2,54+2,54+2,60+2,15+2,Mikkel Damsgaard,20.0,6.5,Left Winger,Serie A
23.0,"CM, CDM",76,82,23,186,79,FC Augsburg,SUB,2025.0,Germany,,Right,3,3,1,Medium/Medium,Normal (185+),,,70.0,61.0,73.0,75.0,69.0,72.0,64,57,49,82,43,76,49,44,77,77,64,74,68,76,72,72,57,78,77,66,55,70,69,78,38,74.0,71,73,65,14,10,10,8,7,,67+2,67+2,67+2,72,72,72,72,72,74+2,74+2,74+2,73+2,76+2,76+2,76+2,73+2,72+2,74+2,74+2,74+2,72+2,71+2,69+2,69+2,69+2,71+2,17+2,Arne Maier,21.0,0.5,Defensive Midfield,1 Bundesliga
23.0,GK,76,81,25,190,78,Angers SCO,GK,2024.0,France,,Left,2,1,2,Medium/Medium,Lean (185+),,"Comes For Crosses, Saves with Feet",,,,,,,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,56,70,36,68,16,29,25,15,24,19,55.0,16,12,18,76,73,74,76,80,29.0,29+2,29+2,29+2,24,27,27,27,24,25+2,25+2,25+2,25+2,27+2,27+2,27+2,25+2,26+2,28+2,28+2,28+2,26+2,25+2,29+2,29+2,29+2,25+2,75+2,Paul Bernardoni,23.0,7.5,Goalkeeper,Ligue 1
23.0,"CAM, CM, LM",76,81,24,178,67,Crystal Palace,RCM,2025.0,England,,Right,3,4,1,Medium/Medium,Lean (170-185),,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",75.0,70.0,74.0,81.0,47.0,67.0,70,71,49,78,55,82,71,68,69,80,76,75,82,73,79,68,67,74,68,72,58,49,72,76,69,79.0,36,57,40,10,12,9,14,10,,71+2,71+2,71+2,76,75,75,75,76,76+2,76+2,76+2,76+2,73+2,73+2,73+2,76+2,64+2,63+2,63+2,63+2,64+2,61+2,55+2,55+2,55+2,61+2,18+2,Eberechi Eze,22.0,17.8,Attacking Midfield,Premier League
23.0,"LW, LM, RM",76,81,23,172,66,Valencia,SUB,2023.0,Netherlands,,Right,4,4,1,High/Medium,Normal (170-185),,"Flair, Speed Dribbler (AI), Outside Foot Shot",88.0,73.0,69.0,79.0,36.0,62.0,70,71,56,71,67,81,72,58,59,76,88,88,86,69,82,79,60,68,60,75,60,25,72,73,66,72.0,43,32,27,5,6,14,7,12,,72+2,72+2,72+2,76,75,75,75,76,75+2,75+2,75+2,75+2,67+2,67+2,67+2,75+2,57+2,53+2,53+2,53+2,57+2,54+2,47+2,47+2,47+2,54+2,15+2,Justin Kluivert,21.0,1.0,Left Winger,1 Bundesliga
23.0,RB,76,81,24,173,70,Espanyol,RB,2024.0,Spain,,Right,3,3,1,High/High,Normal (170-185),,"Early Crosser, Speed Dribbler (AI)",79.0,48.0,68.0,75.0,72.0,72.0,72,43,55,73,44,76,67,40,69,74,81,78,76,74,79,63,66,83,65,43,76,72,65,63,45,68.0,74,75,76,14,14,11,8,11,,63+2,63+2,63+2,69,67,67,67,69,68+2,68+2,68+2,72+2,70+2,70+2,70+2,72+2,75+2,73+2,73+2,73+2,75+2,74+2,71+2,71+2,71+2,74+2,19+2,Óscar Gil,22.0,0.5,Right-Back,Laliga
23.0,GK,76,80,24,190,88,VfB Stuttgart,GK,2025.0,Germany,,Left,4,1,1,Medium/Medium,Normal (185+),,Cautious With Crosses,,,,,,,12,11,11,32,10,18,13,12,27,24,43,43,42,75,41,55,58,34,67,12,25,19,11,42,19,38.0,20,11,12,75,73,73,74,80,43.0,29+2,29+2,29+2,27,30,30,30,27,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,27+2,29+2,29+2,29+2,27+2,26+2,27+2,27+2,27+2,26+2,75+2,Florian Müller,22.0,0.2,Goalkeeper,1 Bundesliga
23.0,"CB, CDM",76,80,25,191,83,Leeds United,RCB,2024.0,Germany,,Right,4,2,2,Medium/High,Lean (185+),,"Injury Prone, Long Passer (AI)",62.0,38.0,60.0,64.0,77.0,73.0,40,27,76,74,29,60,31,28,71,70,53,69,62,75,55,56,66,69,76,42,73,77,52,64,38,74.0,78,78,76,9,6,15,8,6,,57+2,57+2,57+2,58,59,59,59,58,62+2,62+2,62+2,61+2,67+2,67+2,67+2,61+2,69+2,74+2,74+2,74+2,69+2,70+2,76+2,76+2,76+2,70+2,15+2,Robin Koch,24.0,13.0,Centre-Back,1 Bundesliga
23.0,"ST, LW, RW",76,80,24,175,66,Nottingham Forest,SUB,2026.0,Nigeria,,Right,3,4,1,Medium/Low,Normal (170-185),#Acrobat,Technical Dribbler (AI),87.0,75.0,62.0,77.0,38.0,71.0,67,77,75,65,69,76,62,62,58,75,90,85,90,79,80,82,94,71,70,68,68,13,75,54,56,69.0,38,45,27,13,7,11,11,13,,76+2,76+2,76+2,75,74,74,74,75,71+2,71+2,71+2,73+2,64+2,64+2,64+2,73+2,56+2,53+2,53+2,53+2,56+2,55+2,51+2,51+2,51+2,55+2,18+2,Emmanuel Dennis,23.0,1.2,Centre-Forward,1 Bundesliga
23.0,ST,76,79,26,187,82,VfB Stuttgart,LS,2023.0,France,,Right,3,3,2,High/Medium,Normal (185+),,Injury Prone,68.0,75.0,66.0,75.0,38.0,75.0,56,76,77,73,73,76,66,67,63,79,67,68,67,74,65,77,76,69,80,71,72,29,79,68,80,72.0,42,29,34,11,8,12,12,8,,76+2,76+2,76+2,72,75,75,75,72,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,55+2,56+2,56+2,56+2,55+2,53+2,53+2,53+2,53+2,53+2,17+2,Serhou Guirassy,24.0,15.0,Centre-Forward,Ligue 1
23.0,"RM, RW, CAM",76,79,25,173,70,Fulham,SUB,2026.0,Wales,LCM,Left,2,3,1,High/Low,Normal (170-185),,"Long Shot Taker (AI), Outside Foot Shot",77.0,78.0,76.0,76.0,45.0,58.0,77,75,46,76,74,74,86,85,68,76,79,76,79,75,84,83,43,75,56,82,45,40,76,76,78,76.0,48,45,40,7,13,9,15,7,,73+2,73+2,73+2,76,76,76,76,76,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,63+2,60+2,60+2,60+2,63+2,60+2,50+2,50+2,50+2,60+2,18+2,Harry Wilson,23.0,1.3,Right Winger,Premier League
23.0,"CAM, CM, RW",76,79,26,176,80,Al Hilal,SUB,2026.0,Brazil,,Left,3,5,1,Medium/Medium,Normal (170-185),,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",72.0,72.0,76.0,79.0,39.0,64.0,75,70,43,77,69,80,78,74,70,79,74,71,80,71,84,74,67,71,62,74,61,39,73,79,71,70.0,43,37,29,15,12,15,15,9,,70+2,70+2,70+2,76,75,75,75,76,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,60+2,59+2,59+2,59+2,60+2,56+2,49+2,49+2,49+2,56+2,19+2,Matheus Pereira,24.0,8.25,Right Winger,Premier League
23.0,CB,76,79,26,183,78,Fiorentina,LCB,2025.0,Argentina,,Right,3,3,2,Medium/Medium,Lean (170-185),,Long Passer (AI),64.0,56.0,69.0,70.0,75.0,78.0,64,50,80,76,51,68,57,49,74,72,55,72,73,70,65,65,86,73,79,59,82,72,52,68,66,79.0,72,77,75,10,15,12,10,15,,64+2,64+2,64+2,65,65,65,65,65,67+2,67+2,67+2,67+2,70+2,70+2,70+2,67+2,71+2,74+2,74+2,74+2,71+2,72+2,76+2,76+2,76+2,72+2,19+2,Lucas Martínez Quarta,24.0,6.0,Centre-Back,Serie A
23.0,"CDM, CM",76,79,25,184,77,Leeds United,LDM,2026.0,Spain,,Left,3,3,1,Medium/Medium,Lean (170-185),,Long Passer (AI),45.0,62.0,76.0,72.0,70.0,67.0,65,59,42,81,44,72,66,52,85,76,48,42,68,70,65,66,57,70,66,68,69,74,60,80,68,74.0,73,72,71,12,11,11,10,8,,62+2,62+2,62+2,67,67,67,67,67,71+2,71+2,71+2,69+2,76+2,76+2,76+2,69+2,69+2,75+2,75+2,75+2,69+2,68+2,68+2,68+2,68+2,68+2,17+2,Marc Roca,23.0,9.0,Defensive Midfield,1 Bundesliga
23.0,ST,76,79,25,192,88,Crystal Palace,SUB,2026.0,France,,Right,4,3,1,Medium/Medium,Normal (185+),#Strength,Flair,71.0,74.0,57.0,73.0,34.0,78.0,41,78,78,70,74,76,53,39,45,75,64,77,61,76,51,77,77,66,86,64,74,22,76,63,72,71.0,35,31,22,8,8,7,13,11,,76+2,76+2,76+2,70,74,74,74,70,70+2,70+2,70+2,68+2,63+2,63+2,63+2,68+2,51+2,52+2,52+2,52+2,51+2,49+2,51+2,51+2,51+2,49+2,17+2,Jean-Philippe Mateta,23.0,3.5,Centre-Forward,1 Bundesliga
23.0,CB,76,79,23,184,77,Lens,LCB,2024.0,Argentina,,Left,2,2,1,Medium/Medium,Normal (170-185),,Dives Into Tackles (AI),73.0,33.0,60.0,69.0,76.0,76.0,57,33,69,71,29,68,37,32,59,73,70,75,62,75,66,27,71,69,78,32,79,78,63,57,44,73.0,77,77,75,13,5,12,13,13,,57+2,57+2,57+2,63,61,61,61,63,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,72+2,73+2,73+2,73+2,72+2,73+2,76+2,76+2,76+2,73+2,18+2,Facundo Medina,21.0,3.5,Centre-Back,Ligue 1
23.0,ST,76,79,26,174,79,Real Valladolid,SUB,2024.0,Israel,,Right,4,3,1,High/Medium,Stocky (170-185),,"Leadership, Power Header",75.0,79.0,65.0,69.0,38.0,72.0,58,81,79,70,80,65,63,53,60,72,74,75,69,74,79,78,79,74,74,72,65,28,82,68,79,78.0,43,30,25,7,10,7,10,9,,76+2,76+2,76+2,71,74,74,74,71,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,55+2,54+2,54+2,54+2,55+2,53+2,51+2,51+2,51+2,53+2,16+2,Shon Weissman,24.0,4.0,Centre-Forward,Laliga
23.0,CB,76,78,27,184,79,Hellas Verona,CB,2023.0,Germany,,Right,3,2,1,Low/High,Normal (170-185),,Long Passer (AI),62.0,46.0,64.0,65.0,77.0,71.0,49,41,69,74,38,61,45,41,75,67,63,62,65,75,69,63,77,55,77,45,76,78,39,62,50,66.0,79,78,78,13,10,10,9,10,,58+2,58+2,58+2,59,59,59,59,59,62+2,62+2,62+2,61+2,66+2,66+2,66+2,61+2,69+2,74+2,74+2,74+2,69+2,70+2,76+2,76+2,76+2,70+2,18+2,Koray Günter,26.0,2.0,Centre-Back,Serie A
23.0,GK,76,78,28,196,90,Paris Saint Germain,RES,2024.0,Spain,,Right,3,1,2,Medium/Medium,Normal (185+),,Cautious With Crosses,,,,,,,17,14,11,28,15,15,24,20,26,13,48,46,51,71,43,56,63,36,53,12,25,17,11,53,24,55.0,16,13,11,77,73,75,73,80,47.0,28+2,28+2,28+2,27,28,28,28,27,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,26+2,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,75+2,Sergio Rico,27.0,6.0,Goalkeeper,Laliga
23.0,"LW, CF, CAM",76,78,25,177,70,,,,Qatar,LW,Right,4,4,1,High/Medium,Lean (170-185),,"Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",87.0,71.0,72.0,77.0,32.0,54.0,72,74,48,75,69,79,76,59,70,75,87,87,81,68,72,70,69,72,51,65,37,27,73,69,76,78.0,28,36,28,7,14,8,5,10,,71+2,71+2,71+2,76,74,74,74,76,74+2,74+2,74+2,75+2,68+2,68+2,68+2,75+2,58+2,53+2,53+2,53+2,58+2,54+2,43+2,43+2,43+2,54+2,15+2,Akram Afif,23.0,1.0,Left Winger,Laliga
23.0,CB,76,77,27,190,84,Juventus,SUB,2024.0,Italy,,Right,3,2,2,Low/Medium,Lean (185+),,"Solid Player, Power Header",55.0,40.0,55.0,63.0,78.0,71.0,40,33,79,69,35,61,45,25,65,64,54,55,60,77,55,61,79,59,76,39,72,80,28,50,36,70.0,78,78,77,5,10,5,5,5,,54+2,54+2,54+2,53,54,54,54,53,56+2,56+2,56+2,55+2,61+2,61+2,61+2,55+2,67+2,72+2,72+2,72+2,67+2,69+2,76+1,76+1,76+1,69+2,14+2,Daniele Rugani,26.0,1.06,Centre-Back,Ligue 1
